score;text;klasifikasi
-1;buzzer istana nyata adanya wakwaw duit negara duit rakyat dipake untuk kepentingan penguasa bukan negara anehnya masih ada yg bela penguasa tersebut tinggal nunggu waktu apa berani dan dapat hack kecurangan pemilu serta data korupsi di indonesia;Negatif
-1;cek microphone dulu buk waktu dan tempat dipersilakan;Negatif
-1;ayodong bongkar otak pembunuhan munir jangan cuman eksekutor nya bjirka;Negatif
-1;diserang balik ntar nangis lu thanks;Negatif
-1;kalau bjorka baca ini tulisan tolong cari cctvnya brigadir j baru upload di youtube;Negatif
-1;saya ngga bisa bhs ingris jadi ku translet hai gimana rasanya hidup pake uang pajak dari orang indonesia tapi malah pake internet buat polarisasi orang;Negatif
-1;apa kabar mba bagaimana rasanya merayakan ulang tahun ketika banyak orang yang memprotes harga bbm tepat di depan kantor anda;Negatif
-1;ampe sedih baca eee taunya bisa ketik bahasa indonesia;Negatif
-1;udahan mainmainnya cari lokasi harun masiku;Negatif
-1;lah bangsat belom pada vaksin booster;Negatif
-1;jangan gitu bjorka nanti kamu dibilang kadrun;Negatif
-1;tinggal kerahkan buzzer utk simpan nomer dgn nama yg seolah itu bkn no puan;Negatif
-1;tp serius dia orang mn sih;Negatif
-1;btw itu harusnya life ga sih bukan live cmiiw;Negatif
-1;yah tau sendiri sdm indonesia makan telur rebus buat anti covid pun percaya;Negatif
-1;mon maap ada translate indo nya gk;Negatif
-1;mau hitam atau putihengkau telah menguak banyak misteri penting di nergeri ini laporan selesai;Negatif
-1;ngga usah pakai bhs inggris mas itu orang sini aja kok;Negatif
-1;open all hahahahahmampus kau deni banci;Negatif
-1;harusnya data perkara beginian engga disimpen di web database ya;Negatif
-1;cuma nyari tentang munir doang;Negatif
-1;haha bongkar juga dong datanya si denny siregar biar mampus;Negatif
-1;nama lu dihack ama bjorka den hati den ama dia data lu ntar dijual biadab bgt si;Negatif
-1;bg bjorka tlong hek wa pacar aq dong biar aq bisa liat dia chet sm cewe lain gk slain aqu;Negatif
-1;serius tohir kagak beres kuliah;Negatif
-1;move wa paling juga jadi viewer story eh maap beda kontek;Negatif
-1;lagian klo ketangkep juga paling dijadiin duta informatika kan yang udah udah kaya gitu;Negatif
-1;baru vaksin kali dia kagak buster lu den;Negatif
-1;aku bisa ngesave dari laptop tapi pas mau disebarkan atau dikirimkan ke orang lain melalui apss chating sama sekali kagak bisa woi benerbener hacker mewakili rakyat indonesia kamu;Negatif
-1;christ jesus aka yesus hitler dan mohammad aka muhammad itu bukan sih;Negatif
-1;dia maunya jus buah naga;Negatif
-1;siasat dong korupsi apbn perjuangkan di dprd yajangan dibiar lari ke singapire;Negatif
-1;info maszeeee ini kasus yg apa;Negatif
-1;belum pada booster semuanya;Negatif
-1;harus pakai bahasa inggris pak;Negatif
-1;bjorka ke denny siregar bagaimana rasanya hidup menggunakan uang pajak dari orang indonesia;Negatif
-1;terus klo udah dijebol datanya buat apa serius nanya;Negatif
-1;sasaran yang tepat hancurkan buzzer semua kubu;Negatif
-1;bukannya itu syarat utama;Negatif
-1;kalo you percaya pastinya udah ketangkap dongatau ini hanya pengalihan isu ferdy sambo kan intel di indo jago nangkepin penjahat yang gak berduitkalo penjahat memiliki uang pastinya penjahat akan tenang;Negatif
-1;whoaaaa dibongkar semua ini kandang banteng pasti lagi ada rapat dadakan wkwk;Negatif
-1;itu serius erick tohir lulusan sma;Negatif
-1;inimah circle aktivis yg pernah ketangkap karena organize demo sekarang pake anon dan gimmick hekerhekeran;Negatif
-1;iya woi tidak masuk di akal;Negatif
-1;pantesan cukuran kumis nya bagus soalnya asgar;Negatif
-1;wkwk gila men satusatu kena semua;Negatif
-1;don't think he is yg dimaksud keknya org yg sama soal kasus munir serem pokonya wkwkwkwwwk;Negatif
-1;knp orang pada hebat bener retas ginian;Negatif
-1;nomer segitu banyaknya jgn desi ngetwit sendiri balas cuitan sendiri;Negatif
-1;udah di adili walaupun bebas telat;Negatif
-1;bangke lu agen dukun typoo typoo;Negatif
-1;emm mampus ketauan lo;Negatif
-1;karna dia merasa ada ketidakadilan didalamnya;Negatif
-1;bener tuh saya gk ngerti bahasa inggris;Negatif
-1;erick thohir lulusan slta bukannya dia kuliah di luar negeri;Negatif
-1;gua liat liat ini blm pada booster kah;Negatif
-1;bapak haji ibunya hajah anaknya penjilat anak durhaka;Negatif
-1;deni email nya alay bgt najis wkwkw;Negatif
-1;mungkin suaminya tukang bakso jadi ga dipublish;Negatif
-1;plis bgt spill koruptor plis bgt bgt bgt itu yg ngerusak semua;Negatif
-1;kena juga si bangsat;Negatif
-1;nape ni diseret jg anjeng;Negatif
-1;biar gk tetlalu pada serius ye kak;Negatif
-1;kamu hebat sekali kak salam dari indonesia;Negatif
-1;bayangin orangorang disuruh vaksin sampe kali sedangkan orang pemerintahannya cuma kali dan pergipergi naik pesawat;Negatif
-1;gua baru sekali malah;Negatif
-1;emang dia nggak peduli dengan rakyathanya selama ini berpurapura sebelum menjadi pejabat;Negatif
-1;tolong dibongkar siapa dalang dibalik buzzer yg mengacaukan indonesia ini;Negatif
-1;bjorka tolong spill ending one piece aoashi dan boku no hero saya cuma baca tiga manga itu doank thanks;Negatif
-1;dari kmrn cuma mantau aja gaikut an ngepraise dia tp lama kok malah jadi sus ya ni org;Negatif
-1;data yg lagi hangat nya dong;Negatif
-1;mereka mereka baru vaksin x malah nyuruh yg lain boster;Negatif
-1;apa yang kamu rasakan;Negatif
-1;kalau cuma data alamat dan tempat tinggalnya presiden atau wakilnya ya jangankan datanya orang mau cari rumah tinggalnya juga gampang banget;Negatif
-1;bang bongkar kecurangan pemilu pilpres tahun dong please;Negatif
-1;gilaaa keren bgt ini org pasti lagi dicari cari ama indo gov semangat stay safeee;Negatif
-1;karena netizen ramai minta densi mbah mbah sptnya kurang semangat ada sosok bjorkanism knp mbah;Negatif
-1;wkwkwk jangan bahasa inggris gak mungkin paham tu di denny;Negatif
-1;klo bisa bongkar semua para pejabat bro;Negatif
-1;whooaah aku menikmati apa yang anda lakukan untuk kami rakyat indonesia silakan berkarya;Negatif
-1;lu semua ga mau revolusi apa;Negatif
-1;bang kata masalah pajaknya gimana tolong dikasih tau bang tuh nomor banyak banget lho bang dennypajak dong pajak;Negatif
-1;dia udah ulti duluan data bin najrott rada rada ini heackerr kurasaaa;Negatif
-1;indonesia tidak butuh;Negatif
-1;meski jadi tersangka pemuda madiun bantu bjorka tidak ditahan;Negatif
-1;keknya bang kalah saing nih buktinya modal nama lengkap aja gua bisa tau nama omtante sampe jumlah ponakannya;Negatif
-1;nama hacker bjorka akhirakhir sedang naik daun bjorka terkenal usai membocorkan data yang diklaim berasal dari lembaga dan perusahaan milik negara kebocoran data pertama diketahui adalah pelanggan indihome sebanyak miliar;Negatif
-1;tidak menutup kemungkinan kemungkinan juga akan bekerja sama dengan pihakpihak luar negeri kata dedi prasetyo dalam konferensi pers;Negatif
-1;mahfud md pengesahan ruu pdp tak terkait hackerbjorka;Negatif
-1;sebelumnya ia sempat menghilang lantaran sosok berinisial mah dibekuk polisi;Negatif
-1;penyelidikan atas siapa sebenarnya sosok peretas atau hacker yang mengatasnamakan bjorka masih terus dilakukan oleh polri;Negatif
-1;jakarta bjorka sosok hacker misterius yang saat ini sedang diburu karena menyebarkan datadata pemerintah;Negatif
-1;buntut terseret kasus bjorka muhammad agung mengaku sempat alami ancaman dan intimidasi untuk jual ponselnya;Negatif
-1;pakar pertahanan siber bongkar tentang asal usul bjorka;Negatif
-1;drama korea tentang hacker seperti bjorka intip sinopsis ketiganya;Negatif
-1;film seru drama korea ini bercerita tentang hacker seperti bjorka intip sinopsis ketiganya;Negatif
-1;orangtua mah minta maaf atas perbuatan anaknya penetapan muhammad agung hidayatulloh mah sebagai tersangka dalam kasus hacker bjorka membuat orangtua dari pria berumur tahun ini;Negatif
-1;salah tangkap hacker bjorka tertawakan kinerja pemerintah indonesia;Negatif
-1;aksi hacker yang mengatasnamakan dirinya sebagai bjorka ramai diperbincangkan oleh warganet indonesia beberapa hari belakangan ini setelah berhasil membobol beberapa data dari berbagai server di indonesia;Negatif
-1;pemuda madiun sampaikan permohonan maaf akui kesalahan terkait kasus hacker bjorka;Negatif
-1;ini peran dan motif pemuda madiun yang jadi tersangka karena bantu hacker bjorka;Negatif
-1;ini pernyataan lengkap polri soal penetapan tersangka pemuda madiun yang bantu bjorka;Negatif
-1;pemuda asal madiun ditetapkan polisi sebagai tersangka dia diduga membantu hacker bjorka melalui aplikasi telegram;Negatif
-1;ada korban doxing sang hacker data identitas bjorka secara profil dan biodata belum juga diketahui iq;Negatif
-1;mahfud md hacker bjorka sudah teridentifikasi polisi malah salah tangkap kok bisa iq;Negatif
-1;fakta identitas hacker bjorka diketahui dan tercium kpk menyatakan belum ada informasi yang dibobol iq;Negatif
-1;identitas hacker bjorka terungkap bin tinggal tangkap iq;Negatif
-1;sadis nih hackerbikin orang rugi miliaran;Negatif
-1;terkait hacker bjorka ini peran pemuda asal madiun yang ditetapkan tersangka;Negatif
-1;masih tentang polisi pulangkan remaja asal madiun yang sebelumnya diduga hacker bjorka;Negatif
-1;motif mah yaitu membantu bjorka menjadi terkenal polisi turut mengamankan satu unit kartu sim dua unit ponsel dan ktp tersangka;Negatif
-1;pemuda asal madiun yang ditangkap polisi karena diduga hacker bjorka telah dipulangkan;Negatif
-1;diduga menjadi sosok di balik akun hacker bjorka seorang pemuda di madiun diamankan polisi padahal seharihari pemuda tersebut beraktifitas sebagai penjual es hel;Negatif
-1;mabes polri angkat bicara terkait penangkapan seorang pemuda di madiun jawa timur yang disebutsebut sebagai hacker bjorka;Negatif
-1;sebut jhonny g plate bakal diganti hacker bjorka bagus pastikan penggantinya bukan idiot dari partai;Negatif
-1;pengen pacaran tapi selalu inget kalo pacaran itu dosa tapi pengen pacarannn;Negatif
-1;juru bicara partai garuda teddy gusnaidi menyentil peretas bjorka yang terlalu banyak membuat pernyataan politis dibandingkan dengan kemampuan mencuri data;Negatif
-1;bukan hanya bjorka ternyata;Negatif
-1;setelah sekian sekian lama akhirnya terungkap siapakah bjorka;Negatif
-1;bjorka omong kosong pemerintah ri sudah kantongi identitas;Negatif
-1;bjorka sindir mahfud md yakin tak ada data penting bocor;Negatif
-1;polisi tangkap pemuda di madiun diduga sosok dibalik bjorka;Negatif
-1;saat ini gue bisa buka semua situs bokxep tanpa pake vpn artinya gue adalah seorang hacker iyaa ga sihh;Negatif
-1;semoga bisa membongkar sisi gelap di indonesia;Negatif
-1;polisi tangkap pria di madiun diduga hacker bjorka surabaya tim cyber mabes polri dikabarkan menangkap seorang pria bernama muhamad agung hidayatulloh penangkapan dilakukan pada;Negatif
-1;pemuda asal cirebon tak paham dunia peretasan bantah sebagai hacker bjorka sumber video ig;Negatif
-1;loh loh kok semua nya pada diretas;Negatif
-1;loh loh kok semuanya pada diretas;Negatif
-1;mahfud md tegaskan akan menangani kasus bjorka secara serius gambaran pelaku sudah teridentifikasi hacker bjorka yang mengklaim telah meretas data pemerintah dan membuat ramai perbincangan publik saat ini;Negatif
-1;beda ya kematian seorang ratu yang membawa dampak besar bagi rakyat inggris;Negatif
-1;mahfud md klaim hacker bjorka tidak memiliki kemampuan membobol yang mumpuni;Negatif
-1;usai bikin heboh bocorkan data pribadi pejabat publik keberadaan hacker bjorka telah ditelusuri;Negatif
-1;lebih bahaya mana hacker atau cracker bjorka masuk kategori yang mana ini penjelasannya;Negatif
-1;bjorka tidak punya keahlian membobol data mahfud md belum ada rahasia negara bocor;Negatif
-1;bjorka makin agresif pengamat jangan sampai data psikometris bocor;Negatif
-1;netizen serang ruhut sitompul sebut bjorka sebagai kadrun;Negatif
-1;mau jadi hacker seperti bjorka begini caranya;Negatif
-1;temukan herbaay lipstick charming lip makeup stik g garis berlian dengan potongan hanya rp rp dapatkan segera di shopee;Negatif
-1;temukan pinkflash matte lipstik lembut tahan lama pelembab pigmentasi tinggi colors dengan potongan hanya rp rp dapatkan segera di shopee;Negatif
-1;temukan purbasari oil control matte powder natural matte compact powder bedak matte tahan lama bedak padat dengan potongan hanya rp dapatkan segera di shopee;Negatif
-1;temukan focallure eyebrow cream gel waterproof pensil aliskosmetik mata dengan potongan hanya rp dapatkan segera di shopee;Negatif
-1;temukan dan dapatkan carasun sun screen spf pa ml hanya rp di shopee sekarang juga;Negatif
-1;jadi sebenernya bjorka itu siapa si ane kepoo wkwkwk apakah beliau pengungkap kebenaran dinegara indonesia atau hanya pengendalian isu isu terkini;Negatif
-1;kata bijak untuk negeri konoha dari;Negatif
-1;reaksi tak terduga anies baswedan usai hacker bjorka jebol data pribadi cak imin kapok wa diteror lewat;Negatif
-1;data pribadinya ikut bocor erick thohir ingin rangkul hacker bjorka jalin kerja sama dengan pemerintah;Negatif
-1;part data pribadi dibocorkan hacker bjorka ini respons erick thohir menteri bumn angkat bicara soal data pribadinya dibocorkan oleh hacker bjorka erick thohir mengaku tak marah;Negatif
-1;korban hacker bjorka bertambah jadi orang puan maharani anies baswedan hingga erick thohir;Negatif
-1;kronologi update kasus munir aktivis ham hacker bjorka kuliti kasus kematian munir said thalib;Negatif
-1;ulah hacker bjorka anies baswedan bilang nik dan nomor ponsel keliru semua;Negatif
-1;kalau aku bisa mecahin siapa bjorka aslinya dan identitasnya aku dapat apa;Negatif
-1;lah bukannya hoax pak;Negatif
-1;selidiki peretasan hacker bjorka siber bareskrim polri masuk tim khusus pemerintah lewat;Negatif
-1;data pribadinya diretas bjorka anies kebanyakan itu salah;Negatif
-1;banyak data bocor kepala bssn minta masyarakat tenang;Negatif
-1;jokowi sampai bikin tim khusus tangkal hacker bjorka andi sinulingga negara yang pejabatnya korup pasti lemah pertahanannya;Negatif
-1;bjorka bongkar data ketua umum pssi singgung terima duit dari bos judi baca juga berita dari media lainnya di indonesia di;Negatif
-1;kasus kebocoran data puan desak pemerintah segera atasi masalah ini;Negatif
-1;profil dan biodata muchdi purwoprandjono sosok yang dituduh hacker bjorka sebagai pembunuh munir;Negatif
-1;fypku isinya semua bjorka kalau kalian;Negatif
-1;mengapa bisa buzzer di centang biru sudah terjawab rezim ini seram;Negatif
-1;gokil kan die aja sampe gak percaya nomor indonesia xixixixi tidak ada data yang aman sayang;Negatif
-1;gak tau harus percaya sama siapa negara sendiri atau hacker tapi gw ngerasa kaya lagi berada dalam drama korea;Negatif
-1;founder drone emprit peringatkan tentang doxing bjorka mungkin aman tapi anda mudah ditemukan;Negatif
-1;hacker bjorka klaim bobol data rahasia jokowi bin sebut hoaks;Negatif
-1;bjorka bantah jadi pengalihan isu kasus ferdy sambo cek selengkapnya;Negatif
-1;hacker belum hebat dan belum diakui kalau belum bisa bobol ojk otoritas jasa keuangan dan bisa menghapus data tunggakan kredit setuju apa setuju lebih baik ini yg dilakukan pasti para hacker dicintai masyarakat;Negatif
-1;ditantang denny siregar hacker bjorka bongkar data gubernur dki anies baswedan;Negatif
-1;heboh dibahas di hingga meradang info data kuasa hukum brigadir j via;Negatif
-1;yang lagi rame cuy;Negatif
-1;hacker bjorka beraksi lagi kini bocorkan data luhut pandjaitan terkait vaksin covid menteri koordinator bidang kemaritiman republik indonesia luhut binsar pandjaitan tak luput;Negatif
-1;heboh hacker bjorka husin shihab itu mainan anak it kadrun;Negatif
-1;tantang pemerintah indonesia hacker bjorka saya tunggu digerebek;Negatif
-1;terungkap motif hacker bjorka ganggu indonesia ngaku korban orde baru;Negatif
-1;ternyata ini dia hacker bjorka yang bikin pemerintah ketar ketir selengkapnya disini;Negatif
-1;jika kami tidak bisa melawan pemerintah maka biarkanlah berkerja dengan caranya sendiri;Negatif
-1;kali ini hacker bjorka membongkar identitas terduga pelaku pembunuhan munir said thalib seorang aktivis ham yang tewas diracun dalam perjalanannya menuju belanda;Negatif
-1;kasus munir terungkap kasus supersemar dan kasus g s siapa dalangnya coba panggil bjorka;Negatif
-1;geger situs bjorka bongkar soal otak pembunuh aktivis munir;Negatif
-1;hacker bjorka beberkan nama yang diduga sebagai pembunuh munir;Negatif
-1;dpr kritik sikap pemerintah soal kebocoran data publik di internet;Negatif
-1;data penduduk indonesia bocor;Negatif
-1;bantah surat untuk jokowi bocor bin selalu dilakukan sandi;Negatif
-1;kamu tuh kayak jailangkung bagi ku mau datang dan pergi yo karep mu kagak mutu;Negatif
-1;saya cuma bisa ngintip aja kawan semoga jangan ada yang kepasan;Negatif
-1;momok bjorka masih bikin ketarketir wakil ketua kpk mohon doa supaya datanya tidak diretas;Negatif
-1;kasiandari ribuan yang nyebar itu dia yang kena beneran capcipcup kembang kuncup kah ini milihnya;Negatif
-1;udah salah sasaran tembak bukan minta maaf eh malah nambah tembakan situ sehat;Negatif
-1;dia mendukung dengan masuk grup bjorkanism;Negatif
-1;kalau itu kebaikan untuk indonesia sah aja bro tapi kalau kamu bukan orang indonesiamending jangan di teruskan brohhhh;Negatif
-1;bisa bobol world bank dan imf international monetary fun gak ayo bantu basmi praktik ribawi kasian dunia inflasi terusterusan tiap taun basmi pusat ribawi di world bank imf;Negatif
-1;makan ga nyaman emang anjing gurun kaya kalian yang makan uang act uang donasi buat orang kesusahan tp kalian maling juga biadab emang kelakuan gerombolan kalian;Negatif
