,text
2367,kalau gak gini mungkin gak ada tau sisi lemah rumah sendiri ternyata gemboknya gampang dibobol justru senang atau tidak bjorka sudah menginfokan kapasitas dan kualitas rekrutan pemerintah dong bukan maksud menjelekkan ya tapi inilah fakta dan pr untuk di selesaikan
2368,jawaban bjorka atas dugaan pengalihan isu kasus ferdy sambo kepadanya aku akan membantu agar sampai ke listyo bjorka ferdy sambo
2369,iya emang semua orang bebas mau buat akun apapun itu orang biasa aja mau ngedoxxing juga mikir kali apalagi seorang heker ya walaupun cuma sebatas itu aja tetep aja kalau mnurtku itu terlalu berlebihan bagi seorang yg harusnya anonim
2370,lah nyalahin orang dia sendiri yg gak becus
2371,bisa aja nanti ketahuan noda hitam rezim mukidi
2372,akun hacker bjorka menghilang ada apa dan siapa yang disenggol
2373,biasa itu yang bego yang paling berisik biasanya
2374,bolehlah minta cari pelaku pembantaian di itupun kalau bjorka berani kejauhan kalau munir
2375,elu mah kgk bsa di ajak satire kelas tinggi mls ahh
2376,lah katanya dah ilang
2377,ingat bjorka yang pernah membocorkan data ptinggi negara beginilah nasibnya sekarang nomor paling mencengangkan
2378,tumben kagak teriak kadrun ma
2379,ini orang tolol berpendapat emangnya apa di buru sungguhan baru mau di buru aja si hacker udah lari kebirit dan semua aqun dan jaringan wifinya di offkan
2380,ga ketar ketir sih tp emg itu skenarionya kan
2381,data kita aman kok sama dia gua paham taktiknya dia
2382,bukan urusan saya katanya
2383,yakin bg kalau misalkan dia mnjual data yg penting untuk dijual di pasar gelap deepweeb gmnh yg pastinya merugikan kita
2384,coba deh cari di tele mungkin sya yg diblokir atau akunnya itu hilang sya gak tahu persis
2385,panik itu bawa bawa orang lain pftttt
2386,yah uda suspend menunggu babak selanjutnya another bjorka
2387,bin ma mafia kan beda alur gan
2388,anggaplah hilang terus diam saja bukti persidangan banyak saksi masih byk yg hidup susun ulang lagi kalau niat sihhh
2389,setelah seharian bernyanyi di twitter akun hacker yang mengaku membobol data sejumlah lembaga negara tumbang
2390,sepertinya akun sudah di suspend deh why
2391,iyaaa akunnya yang udah gaada lagi wull
2392,beda kelas mahh
2393,salah info lu bang itu dulu
2394,mau nanya nii ada yang kuliah di ui bandung nggak ngambil kedokteran gitu
2395,dari hasil ngejual data dia sisihkan sedikit untuk mencerahkan warga
2396,bjorka tolong dong bocorin soal ujian di prusahaan besar negara tercinta ini soal pns bumn dan lain lain kan itu dokumen rahasia juga tolong yaa sekalian jawaban nya min
2397,lg rame soal akun yg membuka banyak file rahasia negara ada yg bilang perlawanan dunia cyber atas kepongahan dan kebobrokam rezim sebagai rakyat mari kita tonton dan lihat perkembangan nyadata rahasia apa yg akan dibocorkanboleh percaya bolej tdk
2398,iya sih tp pada gak diakui kalau itu kipi trs mokat deh
2399,yo ndak tau saya kan ban
2400,ilang twitter telegramnya sepertinya ada yg panik
2401,iya bener kok sebagian ada yg gratis hibah dari negara lain krn terkontaminasi katanya padahal batchnya jelas ada racun yg mengakibatkan cacatkematian warganya menurut laporan vaers yg masuk lha disini emang ada laporan kipi yg dianggap
2402,oh muka ganteng tuh yang ada emot tai nya baru tau
2403,ambyar ya gmn kl semua itu di hack nya sm asing pertahanan kita bisa acak an
2404,kalo dpr sampe kompak semua seperti itu lalu buat apa ada demokrasi di parlemen
2405,makasih pak dah di disuspen nih akun tapi data rakyat aman belum apa anggaran masih kurang
2406,yaelah udah dibilang bukan ke kamu simak komen atas sebelum anda babang
2407,bergabung ke twitter th tau lah ente tim suksesnya siapa
2408,sabarbentar lagi yg ngevaksin puan sepertinya langsung utusan dr penguasa langit dan bumimga sj gak salah ambil serumnya
2409,sedikit kecewa banyak lucunya kwkw
2410,gara anak banteng merah ga bisa di senggol
2411,saran saja buat kalau bener merasa bisa ngejar mbok ya nggak usah koar dulu kan malu kalau sampe ga sukses emang mau dibully lagi sama netizen
2412,hack dah tuh akun youtubenya meresahkan
2413,waw ini seru pengen ikut di tele nya bang pengen tau data si buzerrp deny ini
2414,wah parah sih harusnya di cari tuh kalau perlu bongkar sampai ke akarnya
2415,perbedaan w sm kebanyakan cewe lain mereka galau krn cowo nya selingkuh w galau karna akun di suspend
2416,kembali sewaktu subuh wib naiknya keyword bjorka di tengah kasus sambo dan bbm tokoh pks ga ada yang berani ngambil momentum antara bingung ini umpan atau bukan kasus expired dan identitas diri yang ga berarti apaapa mungkin lebih seru kalau bjorka
2417,kalau gitu mari rame polow akun komoresong biar kena suspend
2418,mbah itu gelang akar baharapa rantai sepur di cat item
2419,ada kakk start kbulan youtube premium famplan bulan k bulan k indplan bulan k full garansi akun dari seller k
2420,si paling pinter tanya dong kalau bjorkanism gak ada kualitasnya kenapa dibahas disemua pemberitaan indonesia bahkan sampai di dpr truuss kenapa akunnya di suspend yaa akun abalabal koq di suspend yaa kenapa tuuh
2421,udah bro gimana pun lu jelasin ama dia gak akan masuk ama otak nya
2422,bisa baca tulis saat kasus ini rame dulu jadi ngerasa shock bjorka ini baubaunya sama kayak dewakipas dulu dia gak seoverpower seperti dielukan netizen
2423,jiaaahhhh bilang ajee minta tolong ke bjorkanism jangan malumaluuuu bong telat lu akunnya sudah suspend
2424,kirain mau bertahan lama itu si tak taunya singkat jadi ga ramai dunia permedsosan dweh
2425,lah itu kamsudnya kamu yg giliran nanya balik mreka mreka bilang kamu buzzer lagian hekelnya lawak main kok terbukawkwk
2426,tukang surpe ini mmg bajingan bnr gak punya malu amoral menari di atas penderitaan rakyat bajingan
2427,dipikir maneh siga budak akun base anu dipake terus ditinggalkeun spill nihil substansi cik atuh anu rada wah
2428,breaking news akun twitter hacker bjorka beberapa menit yang lalu ditangguhkan suspend oleh hingga batas tak tentu
2429,lupa dah keburu suspend
2430,tagkira nyuruh hack akun mantan
2431,katanya data palsu tapi blokir
2432,ada yg panik tp bukan tombol buzer sedang bekerja keras gas terus
2433,iya nagbisin waktu sama manusia tolol jadi percuma kasih bahan karena gak akan nyambung kalau di kasih tau
2434,itu cuma informasi kalo lo anggep itu alibi yaa hak lo sih wkwkw
2435,account dia suspended bro ada di threadsingle tweet dia gue sendiri ga ada screenshotnya
2436,tapi awas aja kalau cuma pengalihan isu kasus sambo harus tetep waspada juga sih kawal kasus sambo sampek dihukum mati
2437,situ percaya kalo data itu hilang gw sih gak percaya itu tuh di sembunyikan kalo kebongkar pasti salah satu dinasti politik ancur
2438,ini sih mainin psikologi rakyat dg bracketing pertanyaan survey cek aja surveynya kayak apa
2439,tolonglah gw kepo sekali dengan data data rahasia dari bin ke presiden ri kapan di up ya please spill the tea
2440,wkwk keceplosan ngetweet kalo ada hubungan sama salah satu politisi indo dia udah di delete
2441,org sekelas soal suspend akun biasalah itu
2442,ojo ngono toh mas kalau mau membela rakyat indo jangan data kami cukup para koruptor aja
2443,haha tuh kan baru keluar dr goa sinyal sekarang sudah ada di mana boy bahkan di pelosok pun sudah bisa dapat sinyal
2444,yang mna mau liat kalau dia mau menjadikan dirinya simbol movement
2445,lha akun kena suspended hahahahaha garagara nyenggol anak mamah
2446,wkwkwkw niat banget translate jangan dia orang indo ntar lagi ada video minta maaf
2447,bongkar bongkar bongkar
2448,uu ite itu berlaku hanya untuk kaum cebong emang bisa di lebel hoax
2449,yang rakytnya mesti taat bayar lu yang nimatin
2450,film nya kagak komersil bangkrut dah
2451,lucunya hackers yang rasa buzzer comel benner sehari bisa belasan tweet
2452,laporan lhkpn itu bisa ngasal karena kpk ga pernah cek lapangan
2453,ga usah takut bjorka bnr supaya rakyat tdk di tindas pemerintah sampe di sini paham kan
2454,bisa tolong untuk spill arifin tasrif dia adalah salah satu menteri yang di bidang energi dan sumber daya mineral yang menaikkan harga bahan bakar di indonesia
2455,saya hungkul lain hekel bahasa alien bisa
2456,ayo lanjutkan terus om jangan hanya saja dongdari kubu sebelahnya juga perlu digelitikbiar imbanghe he om ndak usah ikut an ya cukup jadi mawon
2457,jd info jg bagi yg blm tau kronologi kasus munir
2458,kita semua hidup dengan uang pajak cuma buat apanya ga ketauan aja
2459,gua takut kalau pacaran sama hacker terus putus bisabisa di obrak abrik hidup gua dibuka semua tuh az
2460,dari suatu rezim yang demagog dilawan oleh kecerdasan lakilaki dari
2461,cariin nomor justin bieber dong om mau maki dia biar ga batalin tour asia wkwkwkw
2462,habibie adalah orang genius tapi tidak didukung negara maksud dia disini orang yang pintar tidak dihargai
2463,data nihil jomblo soalnya
2464,identitasmu sudah kebongkar kamu tidak bisa lari lagi hahaha
2465,ntar orang pinternya nge hack jalur ilmu hitam sampe tau wetonnya
2466,bang tolong leak dance practice golden child ra pam pam yang hilang entah kemana itu sekalian sama us vlog play concert ylog ngakunya sih udah shoot tapi kaga tau deh bang
2467,tolong beri tau kami rahasia pemerintahan dunia pada abad kekosongan tahun yang lalu
2468,ktanya sih dia org garut kata siapa kata gw bantu kami masmba bjorka
2469,yu sini ka disney sharing harian u u hari k hari k hari k sharing bulanan bulan k u bulan k bulan k antilimit private bulan k bulan k wa
2470,nah iya kan aku kali jadi pengurus tps dan emang feenya mantep sih cuma pas lg hamil muda jd gak diijinkan paksu dan jadi heran krna tetiba heboh berita pengurus tps banyak yg meninggal sementara di daerahku aman aja
2471,bangsat ini mah copas doang mana gamau translate kontol
2472,nah kena juga dia akhirnya bongkar skalian biar tuman
2473,oii pada sadar ngga status keluarganya kepala keluarga i mean how come btw itu di foto sebelah kiri pak yasss kok multitafsir gitu yaa mukanya nyorakin tapi jempolnya tetap ala bapackbapack
2474,ketikannya kayak org indo ga sih kayak skenario au
2475,kalau logika dr dia tinggal di indonesia kayak nya engga karena pasti cpt ke tangkep
2476,walikota balikpapan juga bagus di bongkar data nya karena penuh misteri
2477,zulfikar anak dari yg sudah pada haji kelakuan kos kitu
2478,banyak sekali pada bahas ini tapi dengan nama akun yang tidak jelas hahahaha
2479,bjorka ii sangar dia yakin gabakal ketangkep dan kalo dia ketangkep semua konco hacker e bakal nyerang indonesia
2480,ada saatnya kita perlu tidak nurut jangan terlalu polos dude
2481,kalau deni mah buzzer mas dr mane dia bs jd pejabat
2482,gak belain et tapi beliau s s di luar negeri mungkin gak tercatat yg punya mahaka coi gak mungkin cuma lulusan sma
2483,tolongg ngakak bacanya udah hari ga ada tindakan tegasnunggu hp lu di retas baru ketakutan dah
2484,jadi para gerombolan yang suka teriak teriak vaksin tidak ada yg sampai booster vak yu
2485,setelah baca data yang diumbar banyak yang belom vaksin bosster
2486,tah si setan deni harus di hack kepalanya
2487,bang bisa balikin mantan yang di suspend gak
2488,puan ketar ketir mana mau nyapres lagi malah kena ulti hacker wkwk
2489,hahahhaa emang harus diginiin nih pemerintah indo
2490,dari dulu tapi kasusnya tidak terbukti justru dengan adanya data yang bocor pikiran kita jadi luas
2491,paling ujungujungnya bjorka di tuduh kadrun oleh buzzer pdhal membongkar kebenaran dan fakta
2492,next siapa lagi yaak ngeri emang
2493,jangan diganggu bjorka mungkin lagi ibadah minggu dulu di suatu gereja yg entah berantah xd
2494,hacker itu pintar kalo mau ngehack pun targetnya bukan sembaranganjadi itulah perlunya transparan jadi kalau sudah transparan ngapain dihack karna udh ga ada lagi yg dirahasiakan
2495,jangan tanya nurani ke dia hati dia sudah mati
2496,gass terus kebenaran harus di tegakkan meski harus jadi seorang martir
2497,uang pajak rakyat untuk memecah belah rakyat wkwk
2498,orang gila diserang semua ama dia
2499,makany jangan percaya program vaksinasi sertifikat bisa di beli apa saja bisa dilakukan jika uang memenuhi
2500,om tolong cari tau jodoh saya ada dimanakalo bisa kamu keren
2501,ah tp klo telling too much details gini kayak tmi gini aku jd curigesyen bjork km rang indo gak sieee
2502,tim yang gak vaksin sma sekali
2503,buka semua bongkar semua kedoknya madam
2504,makanya bang jangan nanya mulu dong riset sendiri
2505,bersatu jatuhkan oligarki radikal kapitalis dan ateis bjorka itu bnya bersatu jnya jatuhkan onya oligarki rnya radikalis knya kapitalis dan anya ateis wallahu a'lam
2506,menkopolhukam mahfud md menegaskan pengesahan ruu perlindungan data pribadi atau pdp tidak ada kaitannya dengan hacker bjorka
2507,apa saya harus angkat bicara masalah atau kah hanya diam melihat situasi sekarang ini
2508,polisi tak bisa tangkap pria madiun yang jadi tersangka ini ancaman hukumannya via
2509,hapus data pinjol bang semua apk
2510,bjorka buka suara lagi usai pemuda madiun tersangka begini katanya
2511,begini tampang muhammad agung hidayatullah pemuda asal madiu yang terkait hacker bjorka
2512,kasus hacker bjorka dibesarbesarkan mengalihkan isu bahan bakar minyak bbm dan kasus ferdy sambo via
2513,mah pemuda asal madiun yang sempat dikira peretas bjorka kembali ditangkap setelah dilepaskan ternyata dia berperan
2514,motif pemuda madiun bantu hacker bjorka ingin terkenal dan dapat uang polri baru saja menetapkan pemuda asal madiun jawa timur berinisial mah sebagai tersangka kasus peretasan terkait peretas atau
2515,siapa hacker bjorka berani bongkar awal mula kasus ferdy sambo brigadir j dan data anies baswedan iq
2516,klik dapat rp bergabung download shopee sekarang kode referral zahrh bergabung download shopee sekarang
2517,ramai kasus kebocoran data oleh hacker bjorka pakar komunikasi unair ungkap kerugian dan upaya pencegahannya
2518,hati jgn anggap remeh sorang hacker dua kali timsus salah tangkap
2519,polisi menangkap muhammad agung hidayatullah alias ma warga madiun yang diduga merupakan hacker bjorka oleh tim cyber mabes polri pada rabu
2520,periksa lelaki di madiun bjorka malah bikin status lewat id semua fakta dan berita terbaru ada di sini
2521,polres ciko belum ada fakta soal tuduhan said fikriansyah sebagai hacker bjorka
2522,polisi lakukan penyelidikan terhadap warga cirebon yang dituduh sebagai bjorka ini hasilnya
2523,tim polri udah kayak standup komedian yg suka tebak an dalam mencari bjorka hackerhacker apa
2524,tak terima dituduh sebagai sosok di balik hacker bjorka m said fikriansyah saya panik danamp kaget lewat
2525,polisi tangkap pemuda di madiun soal kebocoran data benarkah sosok hacker bjorka
2526,pedulilindungi error kena hacker bjorka tenang hari ini aplikasi sudah pulih kembali
2527,ngaku hanya editor video abg cirebon ini syok dituding sebagai hacker bjorka
2528,mengapa negara indonesia sangat rentan dengan kebocoran data dan sudah berapa banyak akun yang terkena dampaknya untuk melihat info lengkapnya klik tautan video berikut bjorka
2529,disebut sebagai hacker bjorka bocah cirebon angkat bicara muhammad said fikriansyah bocah cirebon yang tibatiba menjadi perbincangan publik lantaran disebut sebagai sosok dibalik hacker bjorka angkat
2530,denny darko ramal sosok hacker bjorka masih sangat muda dan tinggal di kota pinggiran
2531,tamat sudah kau sebentar lagi kau masuk bui dengan hukuman sampai kau bosan dan mau mati
2532,bjorka tolong hack hatinya dia biar tau isi hatinya siapaa
